CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100)
3061,38,Female,54.1,11
3062,30,Female,36.5,41
3063,38,Female,88.0,57
3064,25,Female,52.6,63
3065,63,Female,96.3,87
3066,57,Female,98.2,40
3067,63,Male,58.0,87
3068,24,Male,34.8,34
3069,40,Female,15.0,83
3070,61,Female,23.2,70
3071,49,Male,25.7,27
3072,28,Female,94.5,58
3073,39,Male,62.9,49
3074,39,Male,69.7,66
3075,60,Male,15.0,44
3076,42,Female,30.1,42
3077,39,Female,82.2,84
3078,45,Male,67.2,48
3079,46,Male,56.3,71
3080,30,Male,74.1,44
3081,35,Male,100.9,92
3082,19,Male,54.5,33
3083,46,Female,61.7,35
3084,38,Male,64.8,88
3085,32,Female,119.8,39
3086,69,Male,15.0,90
3087,44,Female,77.1,72
3088,67,Female,57.1,46
3089,48,Female,74.2,5
3090,32,Female,43.6,50
3091,68,Female,58.8,53
3092,40,Female,77.8,79
3093,41,Male,137.8,90
3094,61,Female,80.2,33
3095,30,Male,38.8,70
3096,39,Female,49.4,69
3097,60,Female,48.7,77
3098,54,Male,15.1,62
3099,50,Female,51.7,1
3100,20,Male,78.3,46
3101,36,Male,28.1,21
3102,40,Male,86.2,45
3103,46,Male,72.2,75
3104,47,Female,41.6,58
3105,56,Female,56.5,79
3106,61,Male,100.0,59
3107,64,Female,78.3,18
3108,42,Female,60.2,1
3109,54,Male,54.1,54
3110,64,Female,61.9,45
3111,25,Male,47.2,26
3112,59,Male,15.0,7
3113,33,Female,111.1,32
3114,25,Female,63.9,45
3115,18,Female,70.0,67
3116,61,Male,58.6,55
3117,22,Male,41.6,90
3118,20,Female,55.4,24
3119,18,Female,20.0,72
3120,21,Female,116.9,51
3121,57,Female,29.1,67
3122,52,Male,34.2,39
3123,49,Female,49.0,77
3124,59,Male,92.2,57
3125,51,Male,60.4,33
3126,60,Female,29.1,50
3127,42,Female,91.4,44
3128,27,Female,78.3,62
3129,38,Male,73.5,21
3130,63,Female,77.9,49
3131,56,Female,119.9,60
3132,44,Male,114.6,51
3133,44,Female,42.8,84
3134,19,Male,100.6,69
3135,58,Female,69.6,50
3136,65,Male,72.5,55
3137,30,Female,17.7,57
3138,26,Female,55.7,60
3139,69,Male,39.7,4
3140,53,Male,80.7,42
3141,39,Female,86.8,13
3142,59,Male,15.0,82
3143,43,Male,59.4,48
3144,29,Male,88.0,45
3145,34,Male,55.3,72
3146,31,Female,78.2,61
3147,31,Female,68.8,22
3148,51,Male,68.5,48
3149,70,Male,53.2,42
3150,37,Male,29.6,6
3151,28,Male,32.0,33
3152,33,Female,77.7,45
3153,68,Female,60.5,47
3154,48,Male,56.5,13
3155,23,Male,49.4,79
3156,36,Male,52.4,47
3157,54,Female,86.2,51
3158,21,Male,51.6,60
3159,64,Female,26.5,30
3160,21,Male,78.6,61
3161,37,Female,54.9,41
3162,27,Male,60.8,28
3163,41,Female,100.2,64
3164,52,Male,59.5,87
3165,43,Male,67.2,68
3166,54,Male,30.5,73
3167,55,Female,54.5,37
3168,38,Male,75.2,10
3169,57,Female,21.1,87
3170,56,Female,65.0,100
3171,38,Male,62.5,89
3172,27,Male,61.0,42
3173,55,Male,85.9,21
3174,63,Female,68.4,23
3175,21,Male,97.0,8
3176,62,Female,35.2,47
3177,37,Female,63.4,90
3178,34,Male,62.1,46
3179,24,Male,33.3,58
3180,21,Male,83.9,84
3181,46,Male,118.1,40
3182,31,Male,59.6,100
3183,20,Male,72.6,100
3184,41,Female,62.1,47
3185,54,Female,42.2,36
3186,33,Female,15.0,67
3187,69,Male,42.4,41
3188,21,Female,25.2,21
3189,41,Female,102.6,82
3190,51,Female,57.1,80
3191,47,Female,51.4,54
3192,35,Female,82.2,18
3193,36,Male,32.0,19
3194,48,Male,40.8,53
3195,36,Female,61.7,38
3196,66,Female,85.7,41
3197,63,Female,72.5,76
3198,36,Male,66.2,68
3199,39,Male,62.0,84
3200,41,Female,70.0,25
3201,62,Male,65.0,41
3202,29,Male,34.3,69
3203,47,Female,61.2,61
3204,55,Male,33.2,88
3205,70,Male,62.0,61
3206,48,Female,48.0,96
3207,53,Male,123.5,64
3208,36,Male,59.0,77
3209,65,Female,24.9,42
3210,62,Male,56.6,50
3211,53,Male,73.0,73
3212,47,Female,101.8,90
3213,66,Female,45.3,68
3214,50,Female,20.4,48
3215,35,Male,80.4,84
3216,69,Female,25.5,1
3217,66,Male,49.1,14
3218,45,Female,53.6,67
3219,64,Male,58.3,50
3220,28,Female,77.2,65
3221,62,Female,42.9,52
3222,50,Female,53.2,64
3223,34,Female,59.6,30
3224,23,Male,63.7,64
3225,21,Female,62.4,75
3226,37,Female,70.9,81
3227,65,Male,81.1,100
3228,64,Female,69.8,56
3229,44,Male,71.3,57
3230,32,Female,20.4,12
3231,23,Female,61.3,37
3232,64,Female,72.0,45
3233,31,Male,78.2,76
3234,28,Female,42.7,35
3235,56,Female,43.5,70
3236,26,Female,45.6,50
3237,43,Male,73.4,46
3238,33,Male,85.8,56
3239,22,Female,49.8,40
3240,69,Male,82.7,39
3241,27,Female,63.1,7
3242,67,Female,56.9,44
3243,20,Female,54.7,38
3244,30,Female,78.7,37
3245,60,Female,68.1,60
3246,66,Female,116.9,66
3247,47,Female,38.7,56
3248,62,Male,73.0,75
3249,23,Male,46.8,64
3250,34,Male,38.3,43
3251,62,Male,59.7,38
3252,68,Male,63.4,58
3253,70,Male,133.0,64
3254,36,Male,55.4,85
3255,59,Female,31.7,80
3256,52,Female,66.8,36
3257,63,Female,15.0,47
3258,43,Female,57.7,67
3259,68,Male,60.4,77
3260,22,Male,79.9,73
3261,46,Female,84.3,48
3262,54,Female,47.4,19
3263,37,Male,56.2,25
3264,66,Female,40.8,57
3265,38,Female,31.8,59
3266,27,Female,67.7,23
3267,22,Female,28.2,51
3268,53,Male,49.6,66
3269,23,Female,35.1,21
3270,43,Female,73.7,78
3271,21,Male,105.0,41
3272,56,Male,27.5,81
3273,56,Female,15.0,37
3274,67,Male,56.9,24
3275,52,Female,60.4,39
3276,18,Female,65.5,48
3277,41,Male,48.8,40
3278,53,Female,55.0,45
3279,23,Female,69.2,58
3280,58,Female,86.0,46
3281,63,Female,15.0,48
3282,61,Male,50.8,7
3283,48,Male,65.3,60
3284,37,Female,37.1,48
3285,41,Male,103.3,90
3286,42,Female,44.1,27
3287,53,Female,59.0,5
3288,38,Female,73.9,65
3289,47,Female,45.2,59
3290,41,Female,15.0,25
3291,61,Male,49.3,12
3292,59,Female,85.7,88
3293,47,Male,51.6,85
3294,39,Male,38.8,1
3295,45,Female,83.1,39
3296,24,Female,51.7,92
3297,52,Female,47.2,38
3298,45,Female,63.7,38
3299,31,Female,79.3,43
3300,27,Male,119.5,22
3301,33,Female,80.7,7
3302,33,Female,89.0,76
3303,48,Male,47.4,4
3304,59,Male,34.4,56
3305,42,Female,61.6,72
3306,30,Male,62.7,14
3307,23,Female,33.0,27
3308,61,Male,55.6,80
3309,26,Male,70.0,63
3310,62,Female,69.0,35
3311,53,Male,72.6,80
3312,60,Male,67.3,80
3313,37,Male,47.3,57
3314,35,Male,47.2,27
3315,60,Male,30.0,40
3316,38,Male,104.6,57
3317,21,Female,60.3,45
3318,67,Female,54.4,73
3319,50,Male,36.8,12
3320,44,Female,133.4,13
3321,24,Female,33.2,55
3322,23,Female,49.3,38
3323,32,Male,70.4,34
3324,35,Female,75.0,6
3325,49,Male,83.9,50
3326,28,Female,105.2,49
3327,37,Male,72.7,66
3328,41,Male,33.6,52
3329,32,Female,53.6,47
3330,65,Female,67.7,79
3331,24,Male,111.7,17
3332,38,Female,25.1,63
3333,59,Female,90.1,8
3334,43,Female,64.5,29
3335,61,Male,80.9,20
3336,31,Male,57.5,70
3337,54,Female,38.9,48
3338,38,Female,78.8,50
3339,35,Female,76.4,22
3340,22,Male,84.3,43
3341,20,Male,59.7,31
3342,40,Female,45.0,60
3343,43,Female,21.0,25
3344,54,Female,80.5,83
3345,41,Female,70.6,8
3346,66,Female,35.9,30
3347,36,Female,46.5,92
3348,68,Male,48.3,39
3349,42,Female,22.9,17
3350,38,Male,39.6,55
3351,29,Female,31.7,38
3352,58,Female,49.7,29
3353,50,Male,41.5,23
3354,67,Male,19.3,100
3355,70,Male,110.6,44
3356,21,Male,91.3,2
3357,59,Female,40.5,87
3358,24,Male,66.8,65
3359,39,Female,70.4,31
3360,50,Male,89.8,27
3361,34,Female,39.5,67
3362,41,Female,87.3,44
3363,51,Female,46.3,2
3364,45,Female,26.6,95
3365,60,Female,78.1,39
3366,58,Female,92.3,87
3367,56,Male,124.7,82
3368,39,Female,30.0,25
3369,66,Male,77.5,76
3370,34,Male,49.8,34
3371,51,Female,79.6,3
3372,23,Male,23.2,39
3373,63,Female,28.4,60
3374,23,Male,40.6,38
3375,51,Female,62.0,42
3376,18,Male,44.0,79
3377,27,Female,76.5,53
3378,38,Female,85.7,29
3379,22,Female,75.0,68
3380,19,Female,100.5,55
3381,39,Male,70.4,1
3382,65,Female,29.6,61
3383,19,Male,94.1,60
3384,27,Male,44.9,51
3385,51,Male,82.8,72
3386,33,Female,99.3,33
3387,65,Male,71.4,58
3388,68,Male,22.6,11
3389,56,Male,37.0,60
3390,39,Female,93.1,99
3391,29,Female,55.8,25
3392,41,Male,62.0,31
3393,64,Female,79.0,32
3394,57,Female,77.4,53
3395,55,Male,67.0,23
3396,27,Male,54.8,61
3397,52,Female,52.2,71
3398,68,Male,81.4,63
3399,66,Female,73.8,6
3400,49,Female,53.6,75
3401,24,Female,87.1,73
3402,38,Female,56.8,71
3403,37,Female,38.7,59
3404,43,Female,41.0,56
3405,21,Male,35.5,76
3406,63,Male,53.2,98
3407,69,Female,90.8,26
3408,39,Female,39.9,77
3409,32,Female,64.7,48
3410,57,Male,43.6,47
3411,38,Female,53.5,12
3412,32,Male,22.2,43
3413,39,Female,54.5,25
3414,69,Female,55.2,38
3415,45,Male,73.5,23
3416,31,Male,65.6,39
3417,44,Female,30.0,40
3418,58,Female,87.1,52
3419,57,Female,65.3,10
3420,45,Male,65.0,14
3421,43,Male,59.8,59
3422,66,Male,47.1,30
3423,19,Male,65.4,77
3424,42,Male,71.9,56
3425,20,Male,16.3,65
3426,25,Female,46.5,85
3427,61,Female,53.6,42
3428,50,Male,66.4,36
3429,59,Female,89.8,72
3430,69,Female,40.7,63
3431,52,Male,47.6,45
3432,23,Female,47.2,85
3433,56,Male,40.0,45
3434,69,Male,51.3,51
3435,40,Female,79.3,51
3436,42,Male,33.7,27
3437,67,Male,70.7,52
3438,60,Male,17.5,85
3439,36,Male,46.0,61
3440,22,Male,51.8,51
3441,68,Male,101.9,46
3442,28,Male,53.1,58
3443,29,Male,15.0,69
3444,27,Female,15.0,65
3445,25,Female,60.9,42
3446,41,Female,75.3,58
3447,45,Male,69.4,62
3448,58,Male,64.2,25
3449,53,Female,89.1,54
3450,54,Female,46.5,1
3451,38,Female,82.4,62
3452,25,Male,19.2,67
3453,26,Female,37.4,69
3454,64,Female,15.0,40
3455,32,Male,53.1,58
3456,65,Female,58.8,86
3457,63,Male,62.9,85
3458,57,Male,61.5,49
3459,35,Male,36.8,53
3460,59,Female,55.2,78
3461,37,Female,22.6,12
3462,23,Male,94.1,42
3463,29,Female,52.4,83
3464,19,Female,47.8,74
3465,24,Female,99.7,59
3466,33,Female,28.9,12
3467,20,Male,31.9,49
3468,62,Female,32.6,35
3469,20,Male,58.3,58
3470,44,Male,70.8,30
3471,67,Female,78.5,24
3472,60,Male,124.3,1
3473,57,Female,15.0,81
3474,55,Female,75.2,40
3475,50,Male,46.1,54
3476,45,Male,45.3,50
3477,18,Male,44.5,23
3478,25,Male,37.3,19
3479,54,Female,102.1,25
3480,49,Female,81.1,32
3481,65,Female,60.6,59
3482,60,Male,93.8,30
3483,54,Male,22.2,94
3484,21,Male,26.7,76
3485,47,Female,15.0,70
3486,23,Male,42.5,47
3487,63,Female,64.0,88
3488,36,Male,62.6,45
3489,49,Female,63.7,49
3490,26,Female,24.7,54
3491,29,Male,80.1,68
3492,28,Male,66.0,66
3493,63,Female,78.3,38
3494,33,Female,15.0,37
3495,18,Male,67.8,66
3496,62,Male,30.3,68
3497,70,Female,50.1,40
3498,38,Male,73.4,10
3499,47,Female,62.3,45
3500,30,Female,38.7,66
3501,51,Male,60.2,95
3502,21,Male,21.7,20
3503,45,Male,88.8,39
3504,55,Male,54.9,40
3505,48,Male,88.0,84
3506,44,Female,46.8,49
3507,22,Female,46.9,27
3508,42,Male,40.9,64
3509,20,Male,81.9,40
3510,50,Male,42.3,19
3511,21,Female,76.1,28
3512,42,Male,50.4,93
3513,37,Male,15.0,60
3514,51,Female,45.7,53
3515,43,Female,30.5,44
3516,22,Male,60.8,57
3517,52,Male,30.2,57
3518,45,Male,83.1,57
3519,46,Female,57.7,53
3520,26,Male,55.6,72
3521,69,Male,76.4,51
3522,55,Male,84.1,26
3523,67,Female,59.5,35
3524,23,Female,40.7,1
3525,36,Male,15.7,100
3526,61,Male,42.8,72
3527,28,Female,44.6,29
3528,19,Female,62.7,43
3529,64,Female,51.4,34
3530,61,Female,77.2,89
3531,61,Female,44.7,15
3532,26,Female,58.6,53
3533,38,Female,89.6,47
3534,41,Female,68.5,71
3535,51,Female,58.5,47
3536,39,Male,45.0,6
3537,20,Male,44.2,44
3538,29,Male,38.7,26
3539,45,Female,46.5,52
3540,47,Male,78.9,86
3541,43,Female,54.5,7
3542,65,Female,26.3,30
3543,38,Male,104.2,36
3544,45,Female,68.0,40
3545,43,Male,24.8,69
3546,50,Male,49.0,46
3547,38,Male,62.8,60
3548,52,Female,102.6,34
3549,69,Male,32.3,56
3550,51,Female,84.4,69
3551,58,Male,95.0,32
3552,68,Male,44.3,70
3553,64,Male,53.1,51
3554,35,Female,34.1,76
3555,28,Female,54.9,45
3556,40,Female,59.1,60
3557,65,Male,76.5,49
3558,39,Male,87.3,48
3559,34,Female,41.3,56
3560,22,Female,15.0,63
3561,61,Female,59.5,19
3562,28,Female,67.3,86
3563,47,Female,66.2,4
3564,32,Female,51.8,33
3565,44,Male,63.1,48
3566,52,Female,97.9,60
3567,50,Male,69.5,89
3568,37,Male,50.7,4
3569,33,Female,47.5,37
3570,51,Female,55.8,1
3571,19,Male,100.9,51
3572,52,Female,55.4,57
3573,57,Female,59.5,90
3574,45,Male,47.9,53
3575,64,Male,87.5,76
3576,56,Male,109.0,65
3577,23,Female,71.3,39
3578,26,Male,62.1,15
3579,37,Female,60.9,57
3580,18,Male,15.0,13
3581,25,Male,78.6,82
3582,40,Male,63.4,46
3583,20,Female,70.7,80
3584,21,Female,42.2,38
3585,42,Male,50.4,57
3586,64,Male,49.7,55
3587,55,Male,85.5,49
3588,32,Female,50.5,39
3589,38,Male,112.1,60
3590,52,Female,70.8,27
3591,70,Male,28.1,20
3592,70,Male,56.8,81
3593,63,Male,43.7,68
3594,69,Male,15.0,52
3595,31,Male,100.0,92
3596,53,Male,77.6,43
3597,29,Female,73.3,83
3598,34,Male,64.1,54
3599,56,Female,25.4,24
3600,26,Male,47.9,96
3601,52,Male,81.0,75
3602,30,Female,33.7,47
3603,32,Male,15.0,68
3604,35,Female,54.3,40
3605,68,Female,56.5,71
3606,50,Male,63.4,1
3607,23,Female,78.2,25
3608,44,Female,75.9,74
3609,40,Male,66.5,44
3610,44,Female,89.9,55
3611,51,Male,22.0,16
3612,63,Male,72.6,96
3613,55,Male,75.7,80
3614,31,Male,29.0,45
3615,53,Female,22.4,40
3616,70,Male,41.4,76
3617,25,Male,43.5,100
3618,52,Female,78.8,74
3619,36,Male,44.6,100
3620,47,Male,38.6,27
3621,31,Female,44.7,30
3622,37,Female,88.0,20
3623,66,Female,60.3,61
3624,42,Female,55.5,54
3625,57,Female,57.2,46
3626,41,Female,92.3,70
3627,31,Female,41.3,81
3628,43,Male,92.9,12
3629,40,Female,56.0,71
3630,39,Female,122.5,38
3631,65,Female,33.6,30
3632,36,Male,51.2,75
3633,63,Male,29.2,18
3634,68,Female,83.8,42
3635,20,Female,102.2,58
3636,59,Female,101.7,36
3637,36,Male,90.6,70
3638,26,Male,55.1,36
3639,45,Female,50.9,85
3640,37,Male,18.2,47
3641,62,Female,110.9,67
3642,24,Male,71.7,69
3643,31,Male,47.7,34
3644,26,Female,93.2,1
3645,36,Female,35.7,59
3646,64,Female,70.2,52
3647,69,Female,55.7,64
3648,31,Male,76.0,44
3649,55,Male,58.4,39
3650,70,Male,23.7,100
3651,53,Female,61.9,13
3652,57,Male,86.2,68
3653,34,Female,59.3,36
3654,47,Male,79.4,42
3655,26,Female,33.9,42
3656,50,Female,59.3,30
3657,69,Male,44.4,64
3658,42,Female,78.7,85
3659,31,Female,60.8,62
3660,28,Male,77.3,53
3661,70,Female,87.2,25
3662,52,Female,77.3,63
3663,58,Female,66.8,100
3664,31,Male,35.0,40
3665,47,Male,59.9,41
3666,58,Female,46.7,36
3667,21,Male,51.4,38
3668,21,Female,50.6,1
3669,45,Female,35.5,60
3670,25,Female,15.0,29
3671,19,Female,43.3,10
3672,58,Female,64.8,69
3673,63,Male,26.3,23
3674,39,Female,60.4,42
3675,58,Male,107.5,87
3676,33,Male,85.6,15
3677,46,Female,101.1,12
3678,66,Female,69.8,57
3679,65,Male,89.2,79
3680,47,Male,41.9,11
3681,29,Male,43.9,60
3682,52,Female,15.0,65
3683,28,Male,89.7,1
3684,63,Female,98.5,70
3685,67,Female,46.2,72
3686,38,Female,53.7,42
3687,38,Male,41.2,81
3688,22,Female,69.6,78
3689,65,Female,88.1,53
3690,37,Female,16.4,39
3691,54,Female,70.2,26
3692,20,Female,53.1,49
3693,61,Male,62.8,64
3694,50,Female,71.5,42
3695,70,Female,55.3,1
3696,26,Male,57.4,82
3697,26,Female,54.7,55
3698,21,Male,84.3,41
3699,52,Female,70.5,71
3700,34,Male,65.5,88
3701,51,Male,28.2,1
3702,41,Female,50.5,61
3703,49,Female,82.5,14
3704,18,Female,60.9,62
3705,25,Male,76.5,53
3706,62,Male,104.2,66
3707,40,Male,86.0,38
3708,64,Female,62.3,3
3709,57,Male,47.2,39
3710,29,Male,15.0,60
3711,29,Female,55.8,75
3712,63,Male,51.8,21
3713,64,Male,69.8,76
3714,32,Female,56.2,34
3715,58,Male,52.0,59
3716,36,Female,15.5,37
3717,43,Female,36.5,55
3718,69,Female,71.9,72
3719,46,Female,102.9,19
3720,39,Female,57.6,33
3721,57,Male,68.2,55
3722,38,Male,83.8,100
3723,68,Female,39.7,28
3724,55,Female,69.2,100
3725,37,Male,41.5,100
3726,46,Female,81.6,48
3727,68,Female,63.8,43
3728,21,Female,67.5,33
3729,24,Male,40.4,48
3730,45,Male,77.7,15
3731,45,Female,112.1,48
3732,21,Female,34.8,87
3733,39,Male,51.5,35
3734,29,Male,65.8,44
3735,62,Female,79.7,7
3736,20,Female,46.0,59
3737,39,Male,15.0,57
3738,61,Male,94.0,52
3739,19,Male,79.0,45
3740,41,Female,16.4,43
3741,51,Male,44.8,63
3742,44,Female,99.2,49
3743,58,Male,96.2,58
3744,18,Male,83.5,55
3745,25,Male,55.6,78
3746,40,Male,62.1,67
3747,55,Female,56.7,55
3748,23,Female,88.2,88
3749,39,Male,38.1,61
3750,42,Female,39.9,83
3751,35,Male,85.3,65
3752,34,Male,58.9,4
3753,29,Male,94.5,83
3754,23,Male,43.2,53
3755,43,Female,58.6,49
3756,44,Male,36.9,57
3757,25,Male,60.2,41
3758,36,Female,23.0,56
3759,59,Male,47.8,35
3760,18,Male,24.1,82
3761,46,Male,77.3,47
3762,62,Female,77.9,40
3763,66,Male,16.7,27
3764,52,Female,93.3,57
3765,57,Male,122.4,55
3766,31,Male,61.2,60
3767,52,Female,44.0,24
3768,65,Male,130.6,10
3769,62,Male,27.0,66
3770,37,Female,60.5,87
3771,66,Female,64.5,24
3772,30,Female,93.6,90
3773,55,Female,69.0,57
3774,66,Female,47.5,50
3775,63,Male,36.2,40
3776,66,Female,51.5,15
3777,25,Male,34.8,75
3778,60,Male,61.2,31
3779,37,Male,45.9,31
3780,50,Female,22.6,75
3781,43,Female,91.4,3
3782,56,Male,47.6,12
3783,38,Female,28.3,50
3784,70,Female,55.8,57
3785,66,Female,61.7,62
3786,59,Female,16.3,42
3787,60,Male,68.3,100
3788,58,Male,33.8,44
3789,26,Female,102.8,44
3790,41,Male,73.1,30
3791,54,Female,50.0,53
3792,66,Female,41.4,65
3793,58,Male,57.4,80
3794,34,Male,75.3,13
3795,41,Male,59.4,44
3796,38,Female,54.6,61
3797,68,Male,61.5,65
3798,56,Female,44.9,50
3799,58,Male,51.4,64
3800,56,Male,15.0,30
3801,30,Female,84.3,89
3802,28,Female,67.5,75
3803,63,Female,40.7,16
3804,36,Female,107.5,23
3805,28,Female,62.2,24
3806,30,Female,34.1,67
3807,63,Female,81.4,18
3808,62,Female,70.0,42
3809,18,Male,69.9,61
3810,57,Female,49.4,48
3811,61,Female,71.3,56
3812,36,Male,53.5,23
3813,29,Female,73.9,65
3814,25,Male,15.0,35
3815,25,Male,49.2,42
3816,70,Female,103.1,56
3817,62,Male,40.8,53
3818,29,Female,44.9,51
3819,65,Male,48.8,31
3820,50,Male,29.6,43
3821,62,Male,15.0,50
3822,43,Female,54.2,16
3823,56,Female,63.4,38
3824,45,Male,58.7,60
3825,22,Male,56.4,18
3826,25,Female,61.1,79
3827,42,Female,85.6,82
3828,44,Male,55.2,19
3829,63,Male,45.6,84
3830,40,Female,53.0,46
3831,47,Female,74.5,60
3832,62,Female,95.3,38
3833,64,Female,44.3,73
3834,40,Female,62.5,60
3835,66,Male,68.5,30
3836,64,Female,35.2,21
3837,37,Male,60.5,13
3838,35,Female,23.4,55
3839,35,Male,15.8,64
3840,19,Female,69.2,66
3841,21,Female,50.4,47
3842,47,Male,65.1,21
3843,50,Male,59.6,33
3844,53,Female,35.6,79
3845,35,Female,58.9,38
3846,54,Female,29.2,54
3847,36,Female,94.8,23
3848,64,Female,26.1,58
3849,45,Male,55.1,39
3850,57,Male,33.9,76
3851,37,Female,74.3,69
3852,66,Male,51.7,38
3853,50,Male,47.0,47
3854,29,Male,81.3,36
3855,68,Female,60.7,15
3856,32,Male,72.9,29
3857,58,Female,35.5,55
3858,56,Male,24.9,58
3859,19,Female,62.7,54
3860,46,Male,52.0,42
3861,58,Female,75.7,73
3862,27,Female,58.0,52
3863,19,Male,65.1,68
3864,68,Female,19.4,6
3865,28,Female,107.2,1
3866,30,Female,55.9,57
3867,27,Female,77.4,14
3868,31,Female,39.1,45
3869,35,Female,67.7,42
3870,68,Female,27.4,90
3871,26,Female,71.3,60
3872,56,Male,51.1,54
3873,45,Male,60.7,71
3874,20,Female,77.4,59
3875,37,Female,29.2,39
3876,23,Male,42.9,77
3877,44,Male,71.4,22
3878,70,Male,112.5,58
3879,19,Female,56.5,11
3880,46,Male,74.8,55
3881,55,Female,57.3,55
3882,20,Female,108.6,92
3883,33,Male,16.3,11
3884,47,Female,62.4,35
3885,57,Female,19.4,71
3886,19,Female,15.0,58
3887,34,Female,67.4,55
3888,58,Male,63.5,26
3889,29,Male,52.9,35
3890,52,Female,57.3,81
3891,60,Female,137.5,49
3892,18,Male,53.5,59
3893,62,Female,72.8,47
3894,32,Male,43.8,20
3895,43,Female,67.4,73
3896,54,Female,54.0,63
3897,38,Male,49.7,100
3898,66,Male,105.5,25
3899,48,Male,89.4,71
3900,42,Male,63.4,17
3901,40,Female,15.0,54
3902,41,Male,51.0,74
3903,55,Female,127.6,1
3904,45,Male,54.2,45
3905,38,Male,87.6,36
3906,60,Female,96.0,32
3907,35,Male,65.5,60
3908,53,Male,39.0,78
3909,52,Male,15.0,47
3910,62,Male,77.1,55
3911,26,Female,39.6,53
3912,70,Female,64.4,50
3913,55,Male,28.8,23
3914,47,Male,53.4,78
3915,61,Male,60.8,57
3916,51,Female,66.7,60
3917,49,Female,32.1,30
3918,20,Female,89.9,39
3919,20,Female,45.1,46
3920,45,Male,18.1,12
3921,61,Male,57.3,8
3922,32,Male,60.9,35
3923,58,Female,64.0,63
3924,40,Male,94.1,34
3925,57,Female,54.1,25
3926,28,Female,57.0,30
3927,65,Male,32.4,39
3928,49,Male,80.5,41
3929,53,Male,64.6,100
3930,50,Female,49.5,76
3931,41,Female,15.0,76
3932,56,Male,96.1,79
3933,51,Male,29.3,25
3934,45,Female,45.2,19
3935,54,Male,69.0,22
3936,24,Female,30.1,83
3937,21,Female,22.7,36
3938,54,Male,15.0,19
3939,18,Male,78.0,39
3940,18,Male,46.4,44
3941,64,Male,133.2,57
3942,37,Female,35.1,56
3943,36,Female,37.0,29
3944,46,Female,45.9,67
3945,27,Male,66.1,34
3946,35,Female,48.2,46
3947,45,Male,75.3,67
3948,52,Male,35.5,34
3949,60,Male,25.5,36
3950,64,Male,15.0,65
3951,48,Male,15.0,29
3952,44,Male,47.0,40
3953,28,Female,52.5,64
3954,66,Male,44.2,100
3955,66,Female,91.1,65
3956,55,Female,90.7,62
3957,22,Male,51.6,63
3958,25,Male,15.2,23
3959,51,Male,45.8,53
3960,65,Female,45.0,49
3961,69,Male,43.6,58
3962,29,Female,42.6,53
3963,55,Male,43.7,59
3964,18,Male,50.3,42
3965,48,Female,44.1,51
3966,21,Female,65.2,19
3967,66,Male,69.0,42
3968,62,Female,37.2,85
3969,67,Female,91.8,58
3970,22,Female,35.5,49
3971,47,Female,19.6,97
3972,41,Female,69.5,16
3973,20,Male,39.6,22
3974,28,Male,68.0,93
3975,62,Female,15.0,51
3976,21,Male,94.8,44
3977,43,Male,76.8,20
3978,44,Female,22.5,61
3979,63,Male,23.0,64
3980,60,Female,101.8,23
3981,44,Female,41.6,46
3982,59,Male,39.1,42
3983,68,Female,15.0,56
3984,67,Female,51.2,22
3985,23,Female,54.3,81
3986,32,Female,77.9,73
3987,70,Female,25.0,41
3988,47,Male,22.0,45
3989,59,Male,71.3,47
3990,54,Female,85.2,31
3991,54,Female,20.7,39
3992,59,Male,87.0,43
3993,54,Female,60.9,90
3994,52,Male,87.3,74
3995,40,Female,58.2,73
3996,23,Female,15.0,59
3997,25,Female,86.5,83
3998,26,Female,95.4,37
3999,38,Female,65.5,45
4000,68,Female,84.2,52
