CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100),Cluster
2678,48,Female,59.9,10,1
2679,64,Male,79.6,66,0
2680,33,Male,55.3,43,4
2681,59,Male,89.8,64,0
2682,47,Male,85.5,97,0
2683,33,Female,83.0,1,3
2684,29,Male,48.5,33,1
2685,34,Female,33.0,45,1
2686,33,Male,44.7,86,2
2687,29,Male,64.9,9,3
2688,25,Female,73.6,98,0
2689,37,Male,15.0,53,2
2690,20,Female,59.8,48,4
2691,33,Female,64.0,45,4
2692,47,Male,53.1,39,4
2693,62,Female,92.3,76,0
2694,40,Female,70.5,23,3
2695,45,Female,92.8,59,0
2696,68,Female,54.6,40,4
2697,57,Female,83.4,31,3
2698,22,Female,100.9,100,0
2699,37,Female,92.8,60,0
2700,57,Female,32.7,65,2
2701,61,Male,53.7,78,2
2702,18,Male,51.4,14,1
2703,47,Female,72.2,94,0
2704,38,Male,77.2,1,3
2705,37,Female,39.0,31,1
2706,23,Female,61.7,39,4
2707,39,Male,15.0,65,2
2708,35,Female,96.0,55,0
2709,25,Female,47.2,46,4
2710,56,Female,61.4,50,4
2711,49,Female,52.3,26,1
2712,50,Male,88.7,13,3
2713,70,Female,15.0,68,2
2714,33,Female,59.6,67,4
2715,29,Female,57.4,90,0
2716,55,Male,48.7,30,1
2717,69,Female,103.2,67,0
2718,51,Male,37.8,43,1
2719,31,Male,79.3,80,0
2720,53,Female,68.9,76,0
2721,50,Female,91.5,55,0
2722,40,Male,43.3,42,1
2723,67,Female,41.7,74,2
2724,62,Male,87.4,66,0
2725,19,Male,70.6,33,4
2726,58,Female,21.4,17,1
2727,38,Female,46.5,43,4
2728,19,Male,69.7,88,0
2729,44,Male,80.9,79,0
2730,26,Male,43.0,22,1
2731,18,Male,15.0,21,1
2732,28,Female,73.1,82,0
2733,20,Female,29.5,22,1
2734,69,Female,15.0,63,2
2735,40,Female,15.0,35,1
2736,43,Female,80.3,90,0
2737,21,Male,63.2,31,4
2738,35,Female,54.4,79,2
2739,23,Female,94.7,55,0
2740,52,Female,75.9,56,4
2741,39,Female,100.4,1,3
2742,60,Female,25.2,1,1
2743,32,Male,59.1,44,4
2744,39,Male,19.6,56,2
2745,54,Male,54.3,22,1
2746,69,Female,53.8,23,1
2747,59,Male,75.7,64,0
2748,29,Male,61.1,64,4
2749,64,Female,75.6,47,4
2750,66,Female,77.6,70,0
2751,59,Female,113.9,21,3
2752,55,Male,52.1,41,4
2753,35,Male,36.5,91,2
2754,62,Female,66.2,52,4
2755,52,Female,39.9,53,2
2756,47,Male,97.0,100,0
2757,41,Male,52.9,15,1
2758,59,Female,45.9,70,2
2759,47,Female,48.2,92,2
2760,31,Male,78.0,42,4
2761,23,Female,56.1,71,2
2762,20,Male,44.0,25,1
2763,33,Male,101.6,33,3
2764,24,Male,38.6,60,2
2765,69,Male,60.9,70,0
2766,31,Female,76.3,78,0
2767,26,Female,19.2,89,2
2768,32,Male,72.0,48,4
2769,38,Male,33.6,80,2
2770,52,Male,80.6,41,3
2771,19,Male,35.9,73,2
2772,44,Male,77.3,55,4
2773,19,Female,87.6,61,0
2774,52,Female,81.5,61,0
2775,35,Female,66.3,10,3
2776,31,Female,54.2,22,1
2777,37,Male,45.6,53,4
2778,35,Male,96.8,8,3
2779,27,Male,42.5,71,2
2780,42,Male,34.1,72,2
2781,19,Male,76.6,58,0
2782,42,Female,40.1,22,1
2783,50,Male,36.2,85,2
2784,53,Female,23.9,100,2
2785,48,Female,47.9,54,4
2786,31,Female,57.9,63,4
2787,18,Female,66.1,55,4
2788,63,Male,83.8,63,0
2789,33,Female,73.2,47,4
2790,63,Female,55.2,49,4
2791,69,Female,55.0,73,2
2792,20,Male,72.8,100,0
2793,52,Male,91.8,15,3
2794,58,Male,63.2,47,4
2795,23,Female,48.3,20,1
2796,42,Female,35.2,90,2
2797,30,Male,23.9,35,1
2798,70,Female,76.7,14,3
2799,51,Male,74.4,66,0
2800,25,Male,74.4,94,0
2801,38,Female,56.8,67,4
2802,51,Female,95.2,55,0
2803,21,Female,47.9,60,2
2804,42,Female,83.9,85,0
2805,32,Male,59.0,28,4
2806,21,Male,44.8,47,4
2807,62,Male,74.8,39,4
2808,29,Male,70.2,21,3
2809,49,Male,68.9,42,4
2810,49,Female,62.0,78,0
2811,45,Male,59.1,64,4
2812,30,Male,119.7,66,0
2813,48,Male,89.6,54,0
2814,31,Female,78.1,63,0
2815,37,Female,62.8,30,4
2816,35,Female,85.2,42,3
2817,46,Female,72.9,55,4
2818,23,Male,60.7,57,4
2819,49,Male,52.4,58,4
2820,46,Female,58.0,47,4
2821,60,Female,15.0,41,1
2822,19,Male,65.3,100,0
2823,40,Male,47.8,73,2
2824,36,Female,99.8,60,0
2825,48,Female,60.5,44,4
2826,68,Female,30.3,39,1
2827,22,Female,58.8,47,4
2828,36,Male,33.8,57,2
2829,51,Male,71.8,3,3
2830,27,Male,67.3,11,3
2831,42,Female,83.9,34,3
2832,19,Female,40.2,55,2
2833,28,Male,60.9,44,4
2834,67,Male,25.9,87,2
2835,48,Male,77.5,13,3
2836,32,Male,73.0,31,3
2837,26,Female,72.4,88,0
2838,40,Male,60.0,53,4
2839,36,Male,70.4,72,0
2840,26,Male,100.1,100,0
2841,52,Male,52.9,33,1
2842,38,Male,63.5,48,4
2843,26,Male,32.8,43,1
2844,45,Male,38.3,1,1
2845,63,Female,62.4,42,4
2846,68,Female,87.6,72,0
2847,24,Female,53.6,64,4
2848,33,Female,54.1,65,4
2849,33,Male,49.8,41,4
2850,50,Female,46.6,34,1
2851,21,Female,67.4,82,0
2852,21,Male,22.6,38,1
2853,56,Male,92.0,57,0
2854,57,Female,43.4,54,2
2855,34,Female,78.0,87,0
2856,54,Male,28.3,74,2
2857,56,Female,76.7,18,3
2858,69,Male,76.8,20,3
2859,46,Male,69.6,64,0
2860,69,Male,35.1,48,2
2861,53,Male,66.2,39,4
2862,55,Female,30.4,75,2
2863,56,Male,53.7,55,4
2864,67,Male,85.7,51,3
2865,54,Female,79.9,69,0
2866,69,Male,60.4,41,4
2867,52,Female,35.6,89,2
2868,24,Female,76.1,30,3
2869,44,Female,60.5,66,4
2870,45,Male,15.0,86,2
2871,39,Female,79.6,16,3
2872,31,Female,59.4,41,4
2873,24,Male,90.1,79,0
2874,54,Female,32.6,79,2
2875,39,Female,15.0,46,1
2876,22,Female,67.0,32,4
2877,19,Female,67.3,74,0
2878,44,Female,17.7,80,2
2879,38,Male,35.5,21,1
2880,55,Female,128.9,20,3
2881,32,Female,52.4,56,4
2882,38,Male,78.3,66,0
2883,27,Male,43.7,43,4
2884,40,Male,15.0,67,2
2885,56,Female,55.7,32,4
2886,22,Male,53.4,1,1
2887,18,Female,50.0,39,4
2888,30,Female,57.1,52,4
2889,38,Male,66.6,43,4
2890,43,Male,56.2,21,1
2891,67,Female,28.4,5,1
2892,62,Male,72.2,37,4
2893,38,Female,15.0,72,2
2894,70,Male,15.0,81,2
2895,35,Male,78.5,80,0
2896,54,Male,72.7,30,3
2897,62,Female,58.6,21,1
2898,49,Male,25.1,62,2
2899,53,Female,42.3,66,2
2900,34,Female,53.4,60,4
2901,52,Female,20.1,1,1
2902,66,Female,41.5,28,1
2903,28,Male,76.3,49,4
2904,38,Female,95.7,62,0
2905,69,Female,49.5,69,2
2906,70,Male,78.9,54,4
2907,43,Female,15.0,58,2
2908,21,Male,76.5,52,4
2909,51,Female,39.9,67,2
2910,69,Male,67.7,58,4
2911,65,Female,53.8,52,4
2912,35,Male,93.0,43,3
2913,57,Female,38.1,52,2
2914,52,Female,75.7,62,0
2915,58,Male,53.0,57,4
2916,46,Male,56.0,60,4
2917,69,Male,55.4,84,2
2918,46,Male,38.9,57,2
2919,55,Female,59.6,34,4
2920,59,Female,58.4,72,2
2921,38,Male,66.0,16,3
2922,59,Female,62.1,23,1
2923,30,Male,79.9,58,0
2924,66,Male,83.1,63,0
2925,58,Female,33.7,19,1
2926,34,Female,81.7,40,3
2927,26,Female,30.3,35,1
2928,58,Female,74.7,38,4
2929,18,Female,75.5,74,0
2930,19,Female,15.0,68,2
2931,65,Female,62.3,50,4
2932,46,Male,48.3,36,1
2933,50,Male,41.0,16,1
2934,27,Male,93.8,86,0
2935,67,Male,43.7,65,2
2936,57,Male,39.8,32,1
2937,38,Female,61.9,68,4
2938,45,Male,77.1,48,4
2939,28,Male,56.5,43,4
2940,51,Male,89.2,61,0
2941,25,Male,73.3,31,3
2942,39,Male,15.0,41,1
2943,25,Male,46.8,53,4
2944,66,Male,46.0,38,1
2945,32,Female,72.0,67,0
2946,34,Female,15.0,97,2
2947,40,Male,123.7,31,3
2948,41,Female,73.3,8,3
2949,62,Female,63.7,1,1
2950,36,Female,89.5,46,3
2951,22,Female,118.6,33,3
2952,49,Male,81.8,55,0
2953,61,Female,83.7,53,0
2954,18,Female,63.3,10,1
2955,40,Female,56.5,5,1
2956,54,Male,48.1,57,4
2957,25,Male,39.3,53,2
2958,30,Male,42.8,39,1
2959,25,Male,26.2,9,1
2960,40,Male,58.1,62,4
2961,60,Male,17.9,82,2
2962,18,Male,64.8,57,4
2963,62,Female,59.1,29,4
2964,68,Female,63.7,51,4
2965,41,Female,46.9,16,1
2966,52,Male,136.9,76,0
2967,41,Male,94.0,52,3
2968,34,Male,28.9,6,1
2969,22,Male,65.8,42,4
2970,37,Male,44.8,62,2
2971,38,Female,34.6,42,1
2972,57,Female,26.5,43,1
2973,48,Male,70.8,19,3
2974,63,Male,43.0,64,2
2975,53,Male,84.2,34,3
2976,28,Male,84.8,1,3
2977,69,Female,94.3,41,3
2978,32,Male,38.7,75,2
2979,36,Male,71.9,40,4
2980,24,Male,75.8,93,0
2981,68,Male,48.1,61,2
2982,45,Female,40.7,58,2
2983,68,Male,100.2,47,3
2984,60,Male,65.7,48,4
2985,22,Female,75.9,43,4
2986,22,Female,39.4,42,1
2987,47,Female,29.5,63,2
2988,49,Male,45.8,27,1
2989,25,Male,56.9,23,1
2990,27,Female,33.4,22,1
2991,55,Female,59.8,100,0
2992,64,Female,17.8,63,2
2993,49,Female,32.0,58,2
2994,65,Female,76.8,24,3
2995,45,Female,75.1,66,0
2996,34,Male,50.2,47,4
2997,48,Male,34.6,55,2
2998,25,Male,34.3,26,1
2999,57,Female,50.7,54,4
3000,42,Female,76.1,39,3
3001,26,Female,83.2,31,3
3002,19,Female,47.6,68,2
3003,32,Female,31.2,12,1
3004,67,Female,66.7,64,4
3005,20,Male,39.4,67,2
3006,66,Male,47.0,28,1
3007,53,Female,93.1,29,3
3008,21,Male,80.7,44,3
3009,31,Female,63.9,57,4
3010,58,Male,28.2,46,1
3011,58,Female,65.3,61,4
3012,42,Female,86.6,94,0
3013,67,Male,50.6,37,4
3014,27,Male,93.8,7,3
3015,38,Female,92.3,71,0
3016,53,Female,101.6,92,0
3017,29,Male,67.6,60,4
3018,44,Male,74.7,23,3
3019,57,Female,95.4,47,3
3020,19,Male,71.2,22,3
3021,30,Female,47.5,66,2
3022,70,Female,48.8,16,1
3023,49,Female,66.0,42,4
3024,48,Female,27.7,25,1
3025,33,Male,56.4,53,4
3026,49,Male,87.4,41,3
3027,49,Male,15.0,54,2
3028,51,Male,98.4,51,3
3029,28,Male,88.1,25,3
3030,27,Male,48.5,66,2
3031,32,Male,73.6,49,4
3032,34,Female,60.1,25,1
3033,57,Male,90.7,100,0
3034,35,Male,84.6,62,0
3035,26,Female,25.0,46,1
3036,42,Male,74.7,85,0
3037,57,Male,54.9,96,2
3038,31,Female,62.1,46,4
3039,42,Male,41.8,59,2
3040,67,Male,103.7,25,3
3041,39,Male,86.0,46,3
3042,69,Female,41.5,45,4
3043,47,Male,26.6,55,2
3044,37,Male,50.4,58,4
3045,38,Female,70.9,64,0
3046,61,Male,66.0,56,4
3047,49,Female,91.3,20,3
3048,68,Female,79.7,27,3
3049,63,Male,84.2,36,3
3050,66,Female,68.2,43,4
3051,38,Female,25.3,76,2
3052,52,Male,55.1,21,1
3053,49,Female,86.5,41,3
3054,47,Female,58.7,74,0
3055,56,Male,72.6,43,4
3056,66,Male,52.0,62,4
3057,29,Male,34.3,47,1
3058,58,Female,56.9,56,4
3059,64,Male,67.7,44,4
3060,35,Female,43.6,67,2
3061,38,Female,54.1,11,1
3062,30,Female,36.5,41,1
3063,38,Female,88.0,57,0
3064,25,Female,52.6,63,4
3065,63,Female,96.3,87,0
3066,57,Female,98.2,40,3
3067,63,Male,58.0,87,0
3068,24,Male,34.8,34,1
3069,40,Female,15.0,83,2
3070,61,Female,23.2,70,2
3071,49,Male,25.7,27,1
3072,28,Female,94.5,58,0
3073,39,Male,62.9,49,4
3074,39,Male,69.7,66,0
3075,60,Male,15.0,44,1
3076,42,Female,30.1,42,1
3077,39,Female,82.2,84,0
3078,45,Male,67.2,48,4
3079,46,Male,56.3,71,2
3080,30,Male,74.1,44,4
3081,35,Male,100.9,92,0
3082,19,Male,54.5,33,4
3083,46,Female,61.7,35,4
3084,38,Male,64.8,88,0
3085,32,Female,119.8,39,3
3086,69,Male,15.0,90,2
3087,44,Female,77.1,72,0
3088,67,Female,57.1,46,4
3089,48,Female,74.2,5,3
3090,32,Female,43.6,50,4
3091,68,Female,58.8,53,4
3092,40,Female,77.8,79,0
3093,41,Male,137.8,90,0
3094,61,Female,80.2,33,3
3095,30,Male,38.8,70,2
3096,39,Female,49.4,69,2
3097,60,Female,48.7,77,2
3098,54,Male,15.1,62,2
3099,50,Female,51.7,1,1
3100,20,Male,78.3,46,4
3101,36,Male,28.1,21,1
3102,40,Male,86.2,45,3
3103,46,Male,72.2,75,0
3104,47,Female,41.6,58,2
3105,56,Female,56.5,79,2
3106,61,Male,100.0,59,0
3107,64,Female,78.3,18,3
3108,42,Female,60.2,1,1
3109,54,Male,54.1,54,4
3110,64,Female,61.9,45,4
3111,25,Male,47.2,26,1
3112,59,Male,15.0,7,1
3113,33,Female,111.1,32,3
3114,25,Female,63.9,45,4
3115,18,Female,70.0,67,0
3116,61,Male,58.6,55,4
3117,22,Male,41.6,90,2
3118,20,Female,55.4,24,1
3119,18,Female,20.0,72,2
3120,21,Female,116.9,51,3
3121,57,Female,29.1,67,2
3122,52,Male,34.2,39,1
3123,49,Female,49.0,77,2
3124,59,Male,92.2,57,0
3125,51,Male,60.4,33,4
3126,60,Female,29.1,50,2
3127,42,Female,91.4,44,3
3128,27,Female,78.3,62,0
3129,38,Male,73.5,21,3
3130,63,Female,77.9,49,4
3131,56,Female,119.9,60,0
3132,44,Male,114.6,51,3
3133,44,Female,42.8,84,2
3134,19,Male,100.6,69,0
3135,58,Female,69.6,50,4
3136,65,Male,72.5,55,4
3137,30,Female,17.7,57,2
3138,26,Female,55.7,60,4
3139,69,Male,39.7,4,1
3140,53,Male,80.7,42,3
3141,39,Female,86.8,13,3
3142,59,Male,15.0,82,2
3143,43,Male,59.4,48,4
3144,29,Male,88.0,45,3
3145,34,Male,55.3,72,2
3146,31,Female,78.2,61,0
3147,31,Female,68.8,22,3
3148,51,Male,68.5,48,4
3149,70,Male,53.2,42,4
3150,37,Male,29.6,6,1
3151,28,Male,32.0,33,1
3152,33,Female,77.7,45,4
3153,68,Female,60.5,47,4
3154,48,Male,56.5,13,1
3155,23,Male,49.4,79,2
3156,36,Male,52.4,47,4
3157,54,Female,86.2,51,3
3158,21,Male,51.6,60,4
3159,64,Female,26.5,30,1
3160,21,Male,78.6,61,0
3161,37,Female,54.9,41,4
3162,27,Male,60.8,28,4
3163,41,Female,100.2,64,0
3164,52,Male,59.5,87,0
3165,43,Male,67.2,68,0
3166,54,Male,30.5,73,2
3167,55,Female,54.5,37,4
3168,38,Male,75.2,10,3
3169,57,Female,21.1,87,2
3170,56,Female,65.0,100,0
3171,38,Male,62.5,89,0
3172,27,Male,61.0,42,4
3173,55,Male,85.9,21,3
3174,63,Female,68.4,23,3
3175,21,Male,97.0,8,3
3176,62,Female,35.2,47,1
3177,37,Female,63.4,90,0
3178,34,Male,62.1,46,4
3179,24,Male,33.3,58,2
3180,21,Male,83.9,84,0
3181,46,Male,118.1,40,3
3182,31,Male,59.6,100,0
3183,20,Male,72.6,100,0
3184,41,Female,62.1,47,4
3185,54,Female,42.2,36,1
3186,33,Female,15.0,67,2
3187,69,Male,42.4,41,1
3188,21,Female,25.2,21,1
3189,41,Female,102.6,82,0
3190,51,Female,57.1,80,2
3191,47,Female,51.4,54,4
3192,35,Female,82.2,18,3
3193,36,Male,32.0,19,1
3194,48,Male,40.8,53,2
3195,36,Female,61.7,38,4
3196,66,Female,85.7,41,3
3197,63,Female,72.5,76,0
3198,36,Male,66.2,68,0
3199,39,Male,62.0,84,0
3200,41,Female,70.0,25,3
3201,62,Male,65.0,41,4
3202,29,Male,34.3,69,2
3203,47,Female,61.2,61,4
3204,55,Male,33.2,88,2
3205,70,Male,62.0,61,4
3206,48,Female,48.0,96,2
3207,53,Male,123.5,64,0
3208,36,Male,59.0,77,0
3209,65,Female,24.9,42,1
3210,62,Male,56.6,50,4
3211,53,Male,73.0,73,0
3212,47,Female,101.8,90,0
3213,66,Female,45.3,68,2
3214,50,Female,20.4,48,2
3215,35,Male,80.4,84,0
3216,69,Female,25.5,1,1
3217,66,Male,49.1,14,1
3218,45,Female,53.6,67,2
3219,64,Male,58.3,50,4
3220,28,Female,77.2,65,0
3221,62,Female,42.9,52,4
3222,50,Female,53.2,64,4
3223,34,Female,59.6,30,4
3224,23,Male,63.7,64,4
3225,21,Female,62.4,75,0
3226,37,Female,70.9,81,0
3227,65,Male,81.1,100,0
3228,64,Female,69.8,56,4
3229,44,Male,71.3,57,4
3230,32,Female,20.4,12,1
3231,23,Female,61.3,37,4
3232,64,Female,72.0,45,4
3233,31,Male,78.2,76,0
3234,28,Female,42.7,35,1
3235,56,Female,43.5,70,2
3236,26,Female,45.6,50,4
3237,43,Male,73.4,46,4
3238,33,Male,85.8,56,0
3239,22,Female,49.8,40,4
3240,69,Male,82.7,39,3
3241,27,Female,63.1,7,1
3242,67,Female,56.9,44,4
3243,20,Female,54.7,38,4
3244,30,Female,78.7,37,3
3245,60,Female,68.1,60,4
3246,66,Female,116.9,66,0
3247,47,Female,38.7,56,2
3248,62,Male,73.0,75,0
3249,23,Male,46.8,64,2
3250,34,Male,38.3,43,1
3251,62,Male,59.7,38,4
3252,68,Male,63.4,58,4
3253,70,Male,133.0,64,0
3254,36,Male,55.4,85,2
3255,59,Female,31.7,80,2
3256,52,Female,66.8,36,4
3257,63,Female,15.0,47,2
3258,43,Female,57.7,67,4
3259,68,Male,60.4,77,0
3260,22,Male,79.9,73,0
3261,46,Female,84.3,48,3
3262,54,Female,47.4,19,1
3263,37,Male,56.2,25,1
3264,66,Female,40.8,57,2
3265,38,Female,31.8,59,2
3266,27,Female,67.7,23,3
3267,22,Female,28.2,51,2
3268,53,Male,49.6,66,2
3269,23,Female,35.1,21,1
3270,43,Female,73.7,78,0
3271,21,Male,105.0,41,3
3272,56,Male,27.5,81,2
3273,56,Female,15.0,37,1
3274,67,Male,56.9,24,1
3275,52,Female,60.4,39,4
3276,18,Female,65.5,48,4
3277,41,Male,48.8,40,4
3278,53,Female,55.0,45,4
3279,23,Female,69.2,58,4
3280,58,Female,86.0,46,3
3281,63,Female,15.0,48,2
3282,61,Male,50.8,7,1
3283,48,Male,65.3,60,4
3284,37,Female,37.1,48,2
3285,41,Male,103.3,90,0
3286,42,Female,44.1,27,1
3287,53,Female,59.0,5,1
3288,38,Female,73.9,65,0
3289,47,Female,45.2,59,2
3290,41,Female,15.0,25,1
3291,61,Male,49.3,12,1
3292,59,Female,85.7,88,0
3293,47,Male,51.6,85,2
3294,39,Male,38.8,1,1
3295,45,Female,83.1,39,3
3296,24,Female,51.7,92,2
3297,52,Female,47.2,38,1
3298,45,Female,63.7,38,4
3299,31,Female,79.3,43,3
3300,27,Male,119.5,22,3
3301,33,Female,80.7,7,3
3302,33,Female,89.0,76,0
3303,48,Male,47.4,4,1
3304,59,Male,34.4,56,2
3305,42,Female,61.6,72,0
3306,30,Male,62.7,14,1
3307,23,Female,33.0,27,1
3308,61,Male,55.6,80,2
3309,26,Male,70.0,63,0
3310,62,Female,69.0,35,4
3311,53,Male,72.6,80,0
3312,60,Male,67.3,80,0
3313,37,Male,47.3,57,4
3314,35,Male,47.2,27,1
3315,60,Male,30.0,40,1
3316,38,Male,104.6,57,0
3317,21,Female,60.3,45,4
3318,67,Female,54.4,73,2
3319,50,Male,36.8,12,1
3320,44,Female,133.4,13,3
3321,24,Female,33.2,55,2
3322,23,Female,49.3,38,4
3323,32,Male,70.4,34,4
3324,35,Female,75.0,6,3
3325,49,Male,83.9,50,4
3326,28,Female,105.2,49,3
3327,37,Male,72.7,66,0
3328,41,Male,33.6,52,2
3329,32,Female,53.6,47,4
3330,65,Female,67.7,79,0
3331,24,Male,111.7,17,3
3332,38,Female,25.1,63,2
3333,59,Female,90.1,8,3
3334,43,Female,64.5,29,4
3335,61,Male,80.9,20,3
3336,31,Male,57.5,70,2
3337,54,Female,38.9,48,4
3338,38,Female,78.8,50,4
3339,35,Female,76.4,22,3
3340,22,Male,84.3,43,3
3341,20,Male,59.7,31,4
3342,40,Female,45.0,60,2
3343,43,Female,21.0,25,1
3344,54,Female,80.5,83,0
3345,41,Female,70.6,8,3
3346,66,Female,35.9,30,1
3347,36,Female,46.5,92,2
3348,68,Male,48.3,39,4
3349,42,Female,22.9,17,1
3350,38,Male,39.6,55,2
3351,29,Female,31.7,38,1
3352,58,Female,49.7,29,1
3353,50,Male,41.5,23,1
3354,67,Male,19.3,100,2
3355,70,Male,110.6,44,3
3356,21,Male,91.3,2,3
3357,59,Female,40.5,87,2
3358,24,Male,66.8,65,0
3359,39,Female,70.4,31,3
3360,50,Male,89.8,27,3
3361,34,Female,39.5,67,2
3362,41,Female,87.3,44,3
3363,51,Female,46.3,2,1
3364,45,Female,26.6,95,2
3365,60,Female,78.1,39,3
3366,58,Female,92.3,87,0
3367,56,Male,124.7,82,0
3368,39,Female,30.0,25,1
3369,66,Male,77.5,76,0
3370,34,Male,49.8,34,1
3371,51,Female,79.6,3,3
3372,23,Male,23.2,39,1
3373,63,Female,28.4,60,2
3374,23,Male,40.6,38,1
3375,51,Female,62.0,42,4
3376,18,Male,44.0,79,2
3377,27,Female,76.5,53,4
3378,38,Female,85.7,29,3
3379,22,Female,75.0,68,0
3380,19,Female,100.5,55,0
3381,39,Male,70.4,1,3
3382,65,Female,29.6,61,2
3383,19,Male,94.1,60,0
3384,27,Male,44.9,51,4
3385,51,Male,82.8,72,0
3386,33,Female,99.3,33,3
3387,65,Male,71.4,58,4
3388,68,Male,22.6,11,1
3389,56,Male,37.0,60,2
3390,39,Female,93.1,99,0
3391,29,Female,55.8,25,1
3392,41,Male,62.0,31,4
3393,64,Female,79.0,32,3
3394,57,Female,77.4,53,4
3395,55,Male,67.0,23,3
3396,27,Male,54.8,61,4
3397,52,Female,52.2,71,2
3398,68,Male,81.4,63,0
3399,66,Female,73.8,6,3
3400,49,Female,53.6,75,2
3401,24,Female,87.1,73,0
3402,38,Female,56.8,71,2
3403,37,Female,38.7,59,2
3404,43,Female,41.0,56,2
3405,21,Male,35.5,76,2
3406,63,Male,53.2,98,2
3407,69,Female,90.8,26,3
3408,39,Female,39.9,77,2
3409,32,Female,64.7,48,4
3410,57,Male,43.6,47,4
3411,38,Female,53.5,12,1
3412,32,Male,22.2,43,1
3413,39,Female,54.5,25,1
3414,69,Female,55.2,38,4
3415,45,Male,73.5,23,3
3416,31,Male,65.6,39,4
3417,44,Female,30.0,40,1
3418,58,Female,87.1,52,0
3419,57,Female,65.3,10,3
3420,45,Male,65.0,14,3
3421,43,Male,59.8,59,4
3422,66,Male,47.1,30,1
3423,19,Male,65.4,77,0
3424,42,Male,71.9,56,4
3425,20,Male,16.3,65,2
3426,25,Female,46.5,85,2
3427,61,Female,53.6,42,4
3428,50,Male,66.4,36,4
3429,59,Female,89.8,72,0
3430,69,Female,40.7,63,2
3431,52,Male,47.6,45,4
3432,23,Female,47.2,85,2
3433,56,Male,40.0,45,1
3434,69,Male,51.3,51,4
3435,40,Female,79.3,51,4
3436,42,Male,33.7,27,1
3437,67,Male,70.7,52,4
3438,60,Male,17.5,85,2
3439,36,Male,46.0,61,2
3440,22,Male,51.8,51,4
3441,68,Male,101.9,46,3
3442,28,Male,53.1,58,4
3443,29,Male,15.0,69,2
3444,27,Female,15.0,65,2
3445,25,Female,60.9,42,4
3446,41,Female,75.3,58,4
3447,45,Male,69.4,62,4
3448,58,Male,64.2,25,4
3449,53,Female,89.1,54,0
3450,54,Female,46.5,1,1
3451,38,Female,82.4,62,0
3452,25,Male,19.2,67,2
3453,26,Female,37.4,69,2
3454,64,Female,15.0,40,1
3455,32,Male,53.1,58,4
3456,65,Female,58.8,86,0
3457,63,Male,62.9,85,0
3458,57,Male,61.5,49,4
3459,35,Male,36.8,53,2
3460,59,Female,55.2,78,2
3461,37,Female,22.6,12,1
3462,23,Male,94.1,42,3
3463,29,Female,52.4,83,2
3464,19,Female,47.8,74,2
3465,24,Female,99.7,59,0
3466,33,Female,28.9,12,1
3467,20,Male,31.9,49,2
3468,62,Female,32.6,35,1
3469,20,Male,58.3,58,4
3470,44,Male,70.8,30,3
3471,67,Female,78.5,24,3
3472,60,Male,124.3,1,3
3473,57,Female,15.0,81,2
3474,55,Female,75.2,40,4
3475,50,Male,46.1,54,4
3476,45,Male,45.3,50,4
3477,18,Male,44.5,23,1
3478,25,Male,37.3,19,1
3479,54,Female,102.1,25,3
3480,49,Female,81.1,32,3
3481,65,Female,60.6,59,4
3482,60,Male,93.8,30,3
3483,54,Male,22.2,94,2
3484,21,Male,26.7,76,2
3485,47,Female,15.0,70,2
3486,23,Male,42.5,47,4
3487,63,Female,64.0,88,0
3488,36,Male,62.6,45,4
3489,49,Female,63.7,49,4
3490,26,Female,24.7,54,2
3491,29,Male,80.1,68,0
3492,28,Male,66.0,66,0
3493,63,Female,78.3,38,3
3494,33,Female,15.0,37,1
3495,18,Male,67.8,66,0
3496,62,Male,30.3,68,2
3497,70,Female,50.1,40,4
3498,38,Male,73.4,10,3
3499,47,Female,62.3,45,4
3500,30,Female,38.7,66,2
3501,51,Male,60.2,95,0
3502,21,Male,21.7,20,1
3503,45,Male,88.8,39,3
3504,55,Male,54.9,40,4
3505,48,Male,88.0,84,0
3506,44,Female,46.8,49,4
3507,22,Female,46.9,27,1
3508,42,Male,40.9,64,2
3509,20,Male,81.9,40,3
3510,50,Male,42.3,19,1
3511,21,Female,76.1,28,3
3512,42,Male,50.4,93,2
3513,37,Male,15.0,60,2
3514,51,Female,45.7,53,4
3515,43,Female,30.5,44,1
3516,22,Male,60.8,57,4
3517,52,Male,30.2,57,2
3518,45,Male,83.1,57,0
3519,46,Female,57.7,53,4
3520,26,Male,55.6,72,2
3521,69,Male,76.4,51,4
3522,55,Male,84.1,26,3
3523,67,Female,59.5,35,4
3524,23,Female,40.7,1,1
3525,36,Male,15.7,100,2
3526,61,Male,42.8,72,2
3527,28,Female,44.6,29,1
3528,19,Female,62.7,43,4
3529,64,Female,51.4,34,1
3530,61,Female,77.2,89,0
3531,61,Female,44.7,15,1
3532,26,Female,58.6,53,4
3533,38,Female,89.6,47,3
3534,41,Female,68.5,71,0
3535,51,Female,58.5,47,4
3536,39,Male,45.0,6,1
3537,20,Male,44.2,44,4
3538,29,Male,38.7,26,1
3539,45,Female,46.5,52,4
3540,47,Male,78.9,86,0
3541,43,Female,54.5,7,1
3542,65,Female,26.3,30,1
3543,38,Male,104.2,36,3
3544,45,Female,68.0,40,4
3545,43,Male,24.8,69,2
3546,50,Male,49.0,46,4
3547,38,Male,62.8,60,4
3548,52,Female,102.6,34,3
3549,69,Male,32.3,56,2
